ï»¿Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
SE,SP,SAO PAULO,COMERCIO DE COMBUSTIVEIS BRAGANCA LTDA, 14.112.238/0001-13,RUA SERRA DE BRAGANCA,1,,TATUAPE,03318-000,GASOLINA ADITIVADA,17/08/2026,"7,39",,R$ / litro,BRANCA
SE,SP,SAO PAULO,COMERCIO DE COMBUSTIVEIS BRAGANCA LTDA, 14.112.238/0001-13,RUA SERRA DE BRAGANCA,1,,TATUAPE,03318-000,ETANOL,17/08/2026,"3,79",,R$ / litro,BRANCA
SE,SP,ITAPIRA,AUTO POSTO CASCATA DE ITAPIRA LTDA, 13.095.761/0001-16,AVENIDA COMENDADOR VIRGOLINO DE OLIVEIRA,250,,JARDIM IVETE,13972-170,GASOLINA,17/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,ITAPIRA,AUTO POSTO CASCATA DE ITAPIRA LTDA, 13.095.761/0001-16,AVENIDA COMENDADOR VIRGOLINO DE OLIVEIRA,250,,JARDIM IVETE,13972-170,ETANOL,17/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,ASSIS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA, 01.077.010/0006-00,AVENIDA VEREADOR DAVID PASSARINHO,451,,VILA SOUZA,19804-400,GASOLINA,17/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,ASSIS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA, 01.077.010/0006-00,AVENIDA VEREADOR DAVID PASSARINHO,451,,VILA SOUZA,19804-400,ETANOL,17/08/2026,"3,19",,R$ / litro,BRANCA
SE,SP,ITU,POSTO 9 DE JULHO DE ITU LTDA, 10.549.452/0001-80,AVENIDA 9 DE JULHO,620,,JARDIM PADRE BENTO,13313-100,GASOLINA,17/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,ITU,POSTO 9 DE JULHO DE ITU LTDA, 10.549.452/0001-80,AVENIDA 9 DE JULHO,620,,JARDIM PADRE BENTO,13313-100,GASOLINA ADITIVADA,17/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,ITU,POSTO 9 DE JULHO DE ITU LTDA, 10.549.452/0001-80,AVENIDA 9 DE JULHO,620,,JARDIM PADRE BENTO,13313-100,ETANOL,17/08/2026,"3,89",,R$ / litro,IPIRANGA
SE,SP,HORTOLANDIA,CSM - COMERCIO DE DERIVADOS DE PETROLEO LTDA, 14.320.235/0001-75,AVENIDA OLIVIO FRANCESCHINI,2181,,PARQUE GABRIEL,13186-597,ETANOL,17/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,HORTOLANDIA,CSM - COMERCIO DE DERIVADOS DE PETROLEO LTDA, 14.320.235/0001-75,AVENIDA OLIVIO FRANCESCHINI,2181,,PARQUE GABRIEL,13186-597,GASOLINA,17/08/2026,"6,39",,R$ / litro,IPIRANGA
SE,SP,HORTOLANDIA,CSM - COMERCIO DE DERIVADOS DE PETROLEO LTDA, 14.320.235/0001-75,AVENIDA OLIVIO FRANCESCHINI,2181,,PARQUE GABRIEL,13186-597,GASOLINA ADITIVADA,17/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO GIGANTE TANCREDO LTDA, 14.460.286/0001-00,AVENIDA PRESIDENTE TANCREDO NEVES,1600,,VILA NANCY,04287-010,GASOLINA,17/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO GIGANTE TANCREDO LTDA, 14.460.286/0001-00,AVENIDA PRESIDENTE TANCREDO NEVES,1600,,VILA NANCY,04287-010,ETANOL,17/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,BARRETOS,AUTO POSTO VILA BARONI LTDA, 10.374.920/0001-23,RUA 32,609,,BARONI,14780-130,GASOLINA,17/08/2026,"5,97",,R$ / litro,BRANCA
SE,SP,BARRETOS,AUTO POSTO VILA BARONI LTDA, 10.374.920/0001-23,RUA 32,609,,BARONI,14780-130,ETANOL,17/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,LIMEIRA,AUTO POSTO BY BRASIL LTDA., 09.156.786/0001-05,RUA DONA MARIA THEREZA SILVEIRA BARROS CAMARGO,1600,,JARDIM SANTO ANDRE,13484-270,GASOLINA,17/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,LIMEIRA,AUTO POSTO BY BRASIL LTDA., 09.156.786/0001-05,RUA DONA MARIA THEREZA SILVEIRA BARROS CAMARGO,1600,,JARDIM SANTO ANDRE,13484-270,GASOLINA ADITIVADA,17/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,LIMEIRA,AUTO POSTO BY BRASIL LTDA., 09.156.786/0001-05,RUA DONA MARIA THEREZA SILVEIRA BARROS CAMARGO,1600,,JARDIM SANTO ANDRE,13484-270,ETANOL,17/08/2026,"3,89",,R$ / litro,VIBRA
SE,SP,GUARUJA,NOVO GUARUJA AUTO POSTO LTDA, 14.671.040/0001-70,RUA MARIA ALZIRA DA CONCEICAO,8,,PARQUE ENSEADA,11443-290,GASOLINA,17/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,GUARUJA,NOVO GUARUJA AUTO POSTO LTDA, 14.671.040/0001-70,RUA MARIA ALZIRA DA CONCEICAO,8,,PARQUE ENSEADA,11443-290,GASOLINA ADITIVADA,17/08/2026,"6,89",,R$ / litro,VIBRA
SE,SP,GUARUJA,NOVO GUARUJA AUTO POSTO LTDA, 14.671.040/0001-70,RUA MARIA ALZIRA DA CONCEICAO,8,,PARQUE ENSEADA,11443-290,ETANOL,17/08/2026,"4,59",,R$ / litro,VIBRA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO R 2 REQUINTE LTDA, 12.984.862/0001-85,AVENIDA DO ORATORIO,5313,,JARDIM ANGELA,03220-300,GASOLINA,17/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO R 2 REQUINTE LTDA, 12.984.862/0001-85,AVENIDA DO ORATORIO,5313,,JARDIM ANGELA,03220-300,GASOLINA ADITIVADA,17/08/2026,"6,54",,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO R 2 REQUINTE LTDA, 12.984.862/0001-85,AVENIDA DO ORATORIO,5313,,JARDIM ANGELA,03220-300,ETANOL,17/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,PRAIA GRANDE,AUTO POSTO ZENITH GUILHERMINA LTDA, 14.761.773/0001-03,AVENIDA PRESIDENTE KENNEDY,2633,,GUILHERMINA,11702-200,GASOLINA,17/08/2026,"6,79",,R$ / litro,RAIZEN
SE,SP,PRAIA GRANDE,AUTO POSTO ZENITH GUILHERMINA LTDA, 14.761.773/0001-03,AVENIDA PRESIDENTE KENNEDY,2633,,GUILHERMINA,11702-200,GASOLINA ADITIVADA,17/08/2026,"7,19",,R$ / litro,RAIZEN
SE,SP,PRAIA GRANDE,AUTO POSTO ZENITH GUILHERMINA LTDA, 14.761.773/0001-03,AVENIDA PRESIDENTE KENNEDY,2633,,GUILHERMINA,11702-200,ETANOL,17/08/2026,"3,99",,R$ / litro,RAIZEN
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,GASOLINA,17/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,GASOLINA ADITIVADA,17/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,ETANOL,17/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO VALONGO DE SANTOS LTDA, 11.102.705/0001-36,RUA VISCONDE DE SAO LEOPOLDO,350,,CENTRO,11010-200,GASOLINA,17/08/2026,"6,09",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO VALONGO DE SANTOS LTDA, 11.102.705/0001-36,RUA VISCONDE DE SAO LEOPOLDO,350,,CENTRO,11010-200,GASOLINA ADITIVADA,17/08/2026,"6,19",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO VALONGO DE SANTOS LTDA, 11.102.705/0001-36,RUA VISCONDE DE SAO LEOPOLDO,350,,CENTRO,11010-200,ETANOL,17/08/2026,"3,69",,R$ / litro,VIBRA
SE,SP,VINHEDO,AUTO POSTO PRIMAVERA DE VINHEDO LTDA, 07.685.460/0001-40,AVENIDA APPARECIDA TELLAU SERAPHIM,KM 76,,SAO JOAQUIM,13280-001,GASOLINA,17/08/2026,"6,39",,R$ / litro,VIBRA
SE,SP,VINHEDO,AUTO POSTO PRIMAVERA DE VINHEDO LTDA, 07.685.460/0001-40,AVENIDA APPARECIDA TELLAU SERAPHIM,KM 76,,SAO JOAQUIM,13280-001,GASOLINA ADITIVADA,17/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO ILHA DO ATLANTICO LTDA, 15.763.107/0001-69,RUA BRAZ CUBAS,181,,VILA NOVA,11013-163,GASOLINA,17/08/2026,"5,87",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO ILHA DO ATLANTICO LTDA, 15.763.107/0001-69,RUA BRAZ CUBAS,181,,VILA NOVA,11013-163,ETANOL,17/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO DESCAMPADO LTDA, 14.373.766/0001-26,RUA DESCAMPADO,22,,VILA VERA,04296-090,GASOLINA,17/08/2026,"6,65",,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO DESCAMPADO LTDA, 14.373.766/0001-26,RUA DESCAMPADO,22,,VILA VERA,04296-090,GASOLINA ADITIVADA,17/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO DESCAMPADO LTDA, 14.373.766/0001-26,RUA DESCAMPADO,22,,VILA VERA,04296-090,ETANOL,17/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,VOTUPORANGA,POSTO ALIANCA EXPRESS LTDA, 17.411.644/0001-75,RUA ACRE,3,,PATRIMONIO VELHO,15505-161,GASOLINA ADITIVADA,17/08/2026,"7,39",,R$ / litro,VIBRA
SE,SP,VOTUPORANGA,POSTO ALIANCA EXPRESS LTDA, 17.411.644/0001-75,RUA ACRE,3,,PATRIMONIO VELHO,15505-161,ETANOL,17/08/2026,"3,29",,R$ / litro,VIBRA
SE,SP,BEBEDOURO,POSTO DO LAGO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA, 17.340.307/0001-34,RUA RUBIAO JUNIOR,12,,CENTRO,14700-410,GASOLINA,17/08/2026,"6,45",,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,ARTAM ARARAQUARA COMERCIO DE COMBUSTIVEIS LTDA, 16.923.317/0001-30,AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA,150,,VILA SUCONASA,14807-120,GASOLINA,17/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,ARTAM ARARAQUARA COMERCIO DE COMBUSTIVEIS LTDA, 16.923.317/0001-30,AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA,150,,VILA SUCONASA,14807-120,GASOLINA ADITIVADA,17/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,ARTAM ARARAQUARA COMERCIO DE COMBUSTIVEIS LTDA, 16.923.317/0001-30,AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA,150,,VILA SUCONASA,14807-120,ETANOL,17/08/2026,"3,79",,R$ / litro,IPIRANGA
SE,SP,TAUBATE,J. A. S. AUTO POSTO LTDA, 16.903.290/0001-13,PRACA CEL. VITORIANO,110,,CENTRO,12020-020,GASOLINA,17/08/2026,"5,79",,R$ / litro,IPIRANGA
SE,SP,TAUBATE,J. A. S. AUTO POSTO LTDA, 16.903.290/0001-13,PRACA CEL. VITORIANO,110,,CENTRO,12020-020,GASOLINA ADITIVADA,17/08/2026,"6,09",,R$ / litro,IPIRANGA
SE,SP,TAUBATE,J. A. S. AUTO POSTO LTDA, 16.903.290/0001-13,PRACA CEL. VITORIANO,110,,CENTRO,12020-020,ETANOL,17/08/2026,"3,39",,R$ / litro,IPIRANGA
SE,SP,CUBATAO,AUTO POSTO GUARA VERMELHO LTDA, 15.706.515/0001-89,AVENIDA NOSSA SENHORA DE FATIMA,168,,JARDIM CASQUEIRO,11533-030,GASOLINA,17/08/2026,"6,79",,R$ / litro,VIBRA
SE,SP,CUBATAO,AUTO POSTO GUARA VERMELHO LTDA, 15.706.515/0001-89,AVENIDA NOSSA SENHORA DE FATIMA,168,,JARDIM CASQUEIRO,11533-030,GASOLINA ADITIVADA,17/08/2026,"7,19",,R$ / litro,VIBRA
SE,SP,CUBATAO,AUTO POSTO GUARA VERMELHO LTDA, 15.706.515/0001-89,AVENIDA NOSSA SENHORA DE FATIMA,168,,JARDIM CASQUEIRO,11533-030,ETANOL,17/08/2026,"4,39",,R$ / litro,VIBRA
SE,SP,SAO PAULO,AUTO POSTO BELEZURA LTDA, 11.122.540/0001-64,RUA ULISSES CRUZ,296,,TATUAPE,03077-000,GASOLINA,17/08/2026,"6,19",,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO BELEZURA LTDA, 11.122.540/0001-64,RUA ULISSES CRUZ,296,,TATUAPE,03077-000,GASOLINA ADITIVADA,17/08/2026,"6,49",,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO BELEZURA LTDA, 11.122.540/0001-64,RUA ULISSES CRUZ,296,,TATUAPE,03077-000,ETANOL,17/08/2026,"3,39",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,WERSAN COMERCIO DE COMBUSTIVEIS LTDA, 17.625.257/0001-31,AVENIDA FABRICIO VAMPRE,2244,,JD. SAO PAULO,13484-440,GASOLINA,17/08/2026,"6,29",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,WERSAN COMERCIO DE COMBUSTIVEIS LTDA, 17.625.257/0001-31,AVENIDA FABRICIO VAMPRE,2244,,JD. SAO PAULO,13484-440,GASOLINA ADITIVADA,17/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,WERSAN COMERCIO DE COMBUSTIVEIS LTDA, 17.625.257/0001-31,AVENIDA FABRICIO VAMPRE,2244,,JD. SAO PAULO,13484-440,ETANOL,17/08/2026,"3,59",,R$ / litro,RAIZEN
SE,SP,BAURU,TENDA ATACADO SA, 01.157.555/0029-05,AVENIDA NUNO DE ASSIS,20-120,COMERCIO 02,CENTRO,17020-310,GASOLINA,17/08/2026,"6,11",,R$ / litro,RAIZEN
SE,SP,BAURU,TENDA ATACADO SA, 01.157.555/0029-05,AVENIDA NUNO DE ASSIS,20-120,COMERCIO 02,CENTRO,17020-310,GASOLINA ADITIVADA,17/08/2026,"6,41",,R$ / litro,RAIZEN
SE,SP,BAURU,TENDA ATACADO SA, 01.157.555/0029-05,AVENIDA NUNO DE ASSIS,20-120,COMERCIO 02,CENTRO,17020-310,ETANOL,17/08/2026,"3,33",,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO RELUMA LTDA, 13.445.954/0001-50,AVENIDA GENERAL PENHA BRASIL,1212,,VILA NOVA CACHOEIRINHA,02673-000,GASOLINA,17/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO RELUMA LTDA, 13.445.954/0001-50,AVENIDA GENERAL PENHA BRASIL,1212,,VILA NOVA CACHOEIRINHA,02673-000,GASOLINA ADITIVADA,17/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO RELUMA LTDA, 13.445.954/0001-50,AVENIDA GENERAL PENHA BRASIL,1212,,VILA NOVA CACHOEIRINHA,02673-000,ETANOL,17/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,SAO VICENTE,AUTO POSTO VICENTE II LTDA., 18.018.789/0001-73,RUA JACOB EMERICK,569,,CENTRO,11310-071,GASOLINA ADITIVADA,17/08/2026,"6,04",,R$ / litro,VIBRA
SE,SP,SAO VICENTE,AUTO POSTO VICENTE II LTDA., 18.018.789/0001-73,RUA JACOB EMERICK,569,,CENTRO,11310-071,ETANOL,17/08/2026,"3,54",,R$ / litro,VIBRA
SE,SP,SAO PAULO,AUTO POSTO ALAMEDA SACOMA LTDA, 15.032.781/0001-73,VIA ANCHIETA,2013,,VILA BANDEIRANTES,04247-002,GASOLINA,17/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ALAMEDA SACOMA LTDA, 15.032.781/0001-73,VIA ANCHIETA,2013,,VILA BANDEIRANTES,04247-002,GASOLINA ADITIVADA,17/08/2026,"7,29",,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ALAMEDA SACOMA LTDA, 15.032.781/0001-73,VIA ANCHIETA,2013,,VILA BANDEIRANTES,04247-002,ETANOL,17/08/2026,"3,59",,R$ / litro,RAIZEN
SE,SP,BARRETOS,G. M. ABBADE COMBUSTIVEIS, 15.916.154/0001-03,VIA CONSELHEIROANTONIO PRADO,808,,PEDRO CAVALINI,14784-200,GASOLINA,17/08/2026,"6,89",,R$ / litro,IPIRANGA
SE,SP,BARRETOS,G. M. ABBADE COMBUSTIVEIS, 15.916.154/0001-03,VIA CONSELHEIROANTONIO PRADO,808,,PEDRO CAVALINI,14784-200,ETANOL,17/08/2026,"3,79",,R$ / litro,IPIRANGA
SE,SP,GUARUJA,CENTRO AUTOMOTIVO GUARUJA 3 LTDA, 18.018.790/0001-06,AVENIDA PUGLISI,550,,CENTRO,11410-002,GASOLINA,17/08/2026,"7,99",,R$ / litro,VIBRA
SE,SP,GUARUJA,CENTRO AUTOMOTIVO GUARUJA 3 LTDA, 18.018.790/0001-06,AVENIDA PUGLISI,550,,CENTRO,11410-002,GASOLINA ADITIVADA,17/08/2026,"7,99",,R$ / litro,VIBRA
SE,SP,GUARUJA,CENTRO AUTOMOTIVO GUARUJA 3 LTDA, 18.018.790/0001-06,AVENIDA PUGLISI,550,,CENTRO,11410-002,ETANOL,17/08/2026,"3,49",,R$ / litro,VIBRA
SE,SP,ARARAQUARA,AUTO POSTO ATHENAS ARARAQUARA LTDA, 17.324.326/0001-77,RUA DOS ELETRICITARIOS,1061,,JARDIM ARCO-IRIS,14808-350,GASOLINA,17/08/2026,"5,49",,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO ATHENAS ARARAQUARA LTDA, 17.324.326/0001-77,RUA DOS ELETRICITARIOS,1061,,JARDIM ARCO-IRIS,14808-350,ETANOL,17/08/2026,"2,99",,R$ / litro,BRANCA
SE,SP,ARARAS,POSTO 7 ARARAS LTDA, 18.939.791/0001-85,RODOVIA ANHANGUERA,S/N,KM    164,JARDIM ANHANGUERA,13600-247,GASOLINA,17/08/2026,"6,39",,R$ / litro,RAIZEN
SE,SP,GUARUJA,JOSÃ TELES DE ANDRADE JÃNIOR - EPP, 15.181.252/0001-31,RUA  WASHINGTON,691,693 E 695,VILA MAIA,11410-150,GASOLINA,17/08/2026,"6,99",,R$ / litro,VIBRA
SE,SP,GUARUJA,JOSÃ TELES DE ANDRADE JÃNIOR - EPP, 15.181.252/0001-31,RUA  WASHINGTON,691,693 E 695,VILA MAIA,11410-150,GASOLINA ADITIVADA,17/08/2026,"7,19",,R$ / litro,VIBRA
SE,SP,GUARUJA,JOSÃ TELES DE ANDRADE JÃNIOR - EPP, 15.181.252/0001-31,RUA  WASHINGTON,691,693 E 695,VILA MAIA,11410-150,ETANOL,17/08/2026,"4,29",,R$ / litro,VIBRA
SE,SP,BEBEDOURO,DELEVATTI COMERCIO DE COMBUSTIVEIS LTDA, 18.339.539/0001-35,RODOVIA BRIGADEIRO FARIA LIMA,S/N,KM    378 MAIS 50 METROS,ZONA RURAL,14700-005,GASOLINA,17/08/2026,"6,45",,R$ / litro,BRANCA
SE,SP,BEBEDOURO,DELEVATTI COMERCIO DE COMBUSTIVEIS LTDA, 18.339.539/0001-35,RODOVIA BRIGADEIRO FARIA LIMA,S/N,KM    378 MAIS 50 METROS,ZONA RURAL,14700-005,GASOLINA ADITIVADA,17/08/2026,"6,45",,R$ / litro,BRANCA
SE,SP,BEBEDOURO,DELEVATTI COMERCIO DE COMBUSTIVEIS LTDA, 18.339.539/0001-35,RODOVIA BRIGADEIRO FARIA LIMA,S/N,KM    378 MAIS 50 METROS,ZONA RURAL,14700-005,ETANOL,17/08/2026,"3,45",,R$ / litro,BRANCA
SE,SP,LIMEIRA,POSTO UNIAO DE LIMEIRA LTDA, 17.337.055/0001-94,RODOVIA ANHANGUERA (SP 330),S/N,KM    134,JARDIM NOVA LIMEIRA,13486-199,GASOLINA,17/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,POSTO UNIAO DE LIMEIRA LTDA, 17.337.055/0001-94,RODOVIA ANHANGUERA (SP 330),S/N,KM    134,JARDIM NOVA LIMEIRA,13486-199,GASOLINA ADITIVADA,17/08/2026,"7,49",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,POSTO UNIAO DE LIMEIRA LTDA, 17.337.055/0001-94,RODOVIA ANHANGUERA (SP 330),S/N,KM    134,JARDIM NOVA LIMEIRA,13486-199,ETANOL,17/08/2026,"4,99",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,NOVO ECOPOSTO LIMEIRA EIRELI, 18.681.970/0001-65,RUA TIRADENTES,1315,,CENTRO,13480-083,GASOLINA,17/08/2026,"5,84",,R$ / litro,BRANCA
SE,SP,LIMEIRA,NOVO ECOPOSTO LIMEIRA EIRELI, 18.681.970/0001-65,RUA TIRADENTES,1315,,CENTRO,13480-083,GASOLINA ADITIVADA,17/08/2026,"5,84",,R$ / litro,BRANCA
SE,SP,LIMEIRA,NOVO ECOPOSTO LIMEIRA EIRELI, 18.681.970/0001-65,RUA TIRADENTES,1315,,CENTRO,13480-083,ETANOL,17/08/2026,"3,09",,R$ / litro,BRANCA
SE,SP,ARACATUBA,POSTO DE SERVICOS VILA CARVALHO DE ARACATUBA II LTDA., 18.404.660/0001-01,RUA AGUAPEI,1172,,VILA CARVALHO,16025-295,GASOLINA,17/08/2026,"5,79",,R$ / litro,BRANCA
SE,SP,ARACATUBA,POSTO DE SERVICOS VILA CARVALHO DE ARACATUBA II LTDA., 18.404.660/0001-01,RUA AGUAPEI,1172,,VILA CARVALHO,16025-295,GASOLINA ADITIVADA,17/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,ARACATUBA,POSTO DE SERVICOS VILA CARVALHO DE ARACATUBA II LTDA., 18.404.660/0001-01,RUA AGUAPEI,1172,,VILA CARVALHO,16025-295,ETANOL,17/08/2026,"2,94",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO FIUZZA AUTO SERVICE LTDA, 08.546.857/0002-02,AVENIDA DOUTOR ANGELO GENNARO GALLO,805,,JARDIM NOVA ALIANCA SUL,14027-000,GASOLINA,17/08/2026,"6,77",,R$ / litro,VIBRA
SE,SP,RIBEIRAO PRETO,POSTO FIUZZA AUTO SERVICE LTDA, 08.546.857/0002-02,AVENIDA DOUTOR ANGELO GENNARO GALLO,805,,JARDIM NOVA ALIANCA SUL,14027-000,ETANOL,17/08/2026,"3,77",,R$ / litro,VIBRA
SE,SP,COSMOPOLIS,AUTO POSTO STOCCO LTDA, 19.027.738/0001-70,RUA ANTONIO CARLOS NOGUEIRA,404,,CENTRO,13150-001,GASOLINA,17/08/2026,"6,19",,R$ / litro,RAIZEN
SE,SP,COSMOPOLIS,AUTO POSTO STOCCO LTDA, 19.027.738/0001-70,RUA ANTONIO CARLOS NOGUEIRA,404,,CENTRO,13150-001,GASOLINA ADITIVADA,17/08/2026,"6,49",,R$ / litro,RAIZEN
SE,SP,COSMOPOLIS,AUTO POSTO STOCCO LTDA, 19.027.738/0001-70,RUA ANTONIO CARLOS NOGUEIRA,404,,CENTRO,13150-001,ETANOL,17/08/2026,"3,89",,R$ / litro,RAIZEN
SE,SP,TAUBATE,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0032-37,RODOVIA   OSWALDO CRUZ,3900,,JARDIM JULIETA,12090-700,GASOLINA,17/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,TAUBATE,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0032-37,RODOVIA   OSWALDO CRUZ,3900,,JARDIM JULIETA,12090-700,GASOLINA ADITIVADA,17/08/2026,"6,14",,R$ / litro,BRANCA
SE,SP,TAUBATE,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0032-37,RODOVIA   OSWALDO CRUZ,3900,,JARDIM JULIETA,12090-700,ETANOL,17/08/2026,"3,69",,R$ / litro,BRANCA
SE,SP,JALES,AUTO POSTO MALONI LTDA, 11.690.729/0003-15,AVENIDA DR SHIGUERO KITAYAMA,SN,LOTE S/D,ACESSO SP 320,15700-002,GASOLINA,17/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,JALES,AUTO POSTO MALONI LTDA, 11.690.729/0003-15,AVENIDA DR SHIGUERO KITAYAMA,SN,LOTE S/D,ACESSO SP 320,15700-002,GASOLINA ADITIVADA,17/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,JALES,AUTO POSTO MALONI LTDA, 11.690.729/0003-15,AVENIDA DR SHIGUERO KITAYAMA,SN,LOTE S/D,ACESSO SP 320,15700-002,ETANOL,17/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,SANTOS,POSTO SANTO SOL LTDA, 17.934.145/0001-62,AVENIDA MARTINS FONTES,975,0,SABOO,11085-000,GASOLINA,17/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,SANTOS,POSTO SANTO SOL LTDA, 17.934.145/0001-62,AVENIDA MARTINS FONTES,975,0,SABOO,11085-000,GASOLINA ADITIVADA,17/08/2026,"7,19",,R$ / litro,VIBRA
SE,SP,VARZEA PAULISTA,SOLECAR - AUTO POSTO LTDA, 07.357.026/0001-30,AVENIDA MARGINAL DO RIO JUNDIAI,2411,,PONTE SECA,13221-800,GASOLINA,17/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,VARZEA PAULISTA,SOLECAR - AUTO POSTO LTDA, 07.357.026/0001-30,AVENIDA MARGINAL DO RIO JUNDIAI,2411,,PONTE SECA,13221-800,ETANOL,17/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,LIMEIRA,POSTO LIMEIRANEA LTDA, 20.236.439/0001-25,RUA JOAQUIM DANIEL DOS SANTOS,625,,JARDIM SENADOR VERGUEIRO,13482-384,GASOLINA,17/08/2026,"6,49",,R$ / litro,RAIZEN
SE,SP,LIMEIRA,POSTO LIMEIRANEA LTDA, 20.236.439/0001-25,RUA JOAQUIM DANIEL DOS SANTOS,625,,JARDIM SENADOR VERGUEIRO,13482-384,GASOLINA ADITIVADA,17/08/2026,"6,79",,R$ / litro,RAIZEN
