UF,Município,CEP,Qtd. Veículos,Combustível Veículo,Potência Veículo,"Frota de veículos, por tipo e com placa, segundo os Municípios da Federação - JULHO/2026",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,"Frota de veículos, por tipo e com placa, segundo as Grandes Regiões e Unidades da Federação - JUL/2026",Ano Modelo,Ano Fabricação CRV,Marca Modelo,Ano Fabricação Veículo CRV
,,,,,,,,132323836,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,AP,AMAPA,974,329,0,32,2,55,31,0,44,6,384,69,5,0,9,0,0,1,0,0,3,4,,,,,
,,,,,,AP,CALCOENE,1451,312,0,44,8,104,24,0,86,2,744,89,7,0,13,16,0,0,0,0,2,0,,,,,
,,,,,,AP,CUTIAS,232,65,0,10,1,18,10,0,4,3,102,18,1,0,0,0,0,0,0,0,0,0,,,,,
,,,,,,AP,FERREIRA GOMES,851,327,0,31,6,63,32,0,19,11,269,62,9,0,11,9,0,0,0,0,0,2,,,,,
,,,,,,AP,ITAUBAL,316,95,0,18,0,21,6,0,20,3,133,14,4,0,2,0,0,0,0,0,0,0,,,,,
,,,,,,AP,LARANJAL DO JARI,7634,1895,0,146,4,524,188,0,121,12,3732,890,37,0,12,13,0,4,0,0,9,47,,,,,
,,,,,,AP,MACAPA,224995,88992,0,3743,587,25633,6383,1,4638,469,71050,16309,989,0,1860,1160,17,315,0,9,354,2486,,,,,
,,,,,,AP,MAZAGAO,1904,817,0,55,5,124,51,0,66,18,600,88,45,0,10,10,0,1,0,0,4,10,,,,,
,,,,,,AP,OIAPOQUE,6305,1666,0,119,35,426,128,0,226,12,2810,714,34,0,23,51,0,6,0,0,10,45,,,,,
,,,,,,AP,PEDRA BRANCA DO AMAPARI,1173,338,0,58,4,101,64,0,65,10,404,81,29,0,7,3,0,0,0,1,5,3,,,,,
,,,,,,AP,PORTO GRANDE,3574,1148,0,107,15,222,128,0,87,24,1412,259,93,0,25,32,1,6,0,0,4,11,,,,,
,,,,,,AP,PRACUUBA,252,92,0,16,0,25,6,0,5,4,89,7,2,0,4,1,0,0,0,0,0,1,,,,,
,,,,,,AP,SANTANA,41691,14895,0,817,198,3721,1024,0,806,78,14283,3661,360,0,250,1146,15,115,0,1,79,242,,,,,
,,,,,,AP,SERRA DO NAVIO,653,265,0,23,2,44,46,0,7,5,217,25,8,0,4,5,0,1,0,0,0,1,,,,,
,,,,,,AP,TARTARUGALZINHO,1119,314,0,51,3,79,44,0,72,13,475,44,4,0,11,3,0,3,0,0,2,1,,,,,
,,,,,,AP,VITORIA DO JARI,659,161,0,24,1,60,7,0,12,5,305,69,7,0,0,3,0,0,0,0,1,4,,,,,
,,,,,,BA,ABAIRA,2898,1257,0,77,14,373,72,0,0,39,901,95,15,0,13,16,0,1,0,0,0,25,,,,,
,,,,,,BA,ABARE,3352,853,0,70,1,269,73,0,3,49,1878,69,35,0,31,1,0,0,0,0,2,18,,,,,
,,,,,,BA,ACAJUTIBA,3927,1144,0,106,1,275,60,0,11,22,1746,428,33,0,76,3,0,2,0,0,2,18,,,,,
,,,,,,BA,ADUSTINA,3075,381,0,31,4,191,16,0,1,5,2182,197,15,0,18,21,0,1,0,0,7,5,,,,,
,,,,,,BA,AGUA FRIA,3044,1100,0,45,0,185,54,0,6,28,1394,111,62,0,40,0,0,4,0,0,2,13,,,,,
,,,,,,BA,AIQUARA,759,283,0,9,0,78,19,0,0,9,311,29,6,0,12,0,0,1,0,0,0,2,,,,,
,,,,,,BA,ALAGOINHAS,74753,29402,0,1390,410,5312,1930,0,625,494,21780,8939,801,0,1794,747,4,76,0,20,43,986,,,,,
,,,,,,BA,ALCOBACA,6238,2254,0,114,6,626,149,0,27,13,2162,583,45,0,163,5,0,3,0,0,5,83,,,,,
,,,,,,BA,ALMADINA,1031,498,0,18,0,78,43,0,1,5,318,43,6,0,17,0,0,0,0,0,1,3,,,,,
,,,,,,BA,AMARGOSA,16598,6379,0,362,31,1506,300,0,490,97,6051,836,128,0,212,35,0,20,0,0,9,142,,,,,
,,,,,,BA,AMELIA RODRIGUES,9072,3302,0,460,163,501,285,0,101,118,2542,1078,55,0,235,169,1,12,0,2,11,37,,,,,
,,,,,,BA,AMERICA DOURADA,3503,1571,0,67,7,269,43,0,2,25,1374,76,23,0,26,5,0,2,0,0,1,12,,,,,
,,,,,,BA,ANAGE,4757,1929,0,181,34,451,72,0,12,95,1645,152,57,0,62,44,0,2,0,1,0,20,,,,,
,,,,,,BA,ANDARAI,2608,846,0,68,7,302,50,0,1,33,1142,51,34,0,28,11,0,3,0,0,4,28,,,,,
,,,,,,BA,ANDORINHA,4774,1757,0,100,11,532,132,0,23,29,1932,97,65,0,57,17,0,4,0,1,0,17,,,,,
,,,,,,BA,ANGICAL,3364,1102,0,67,9,414,43,0,11,26,1361,185,51,0,72,8,0,0,0,0,1,14,,,,,
,,,,,,BA,ANGUERA,1972,762,0,32,8,98,57,0,2,9,852,63,20,0,35,16,0,1,0,0,2,15,,,,,
,,,,,,BA,ANTAS,3734,815,0,65,4,229,46,0,4,13,2081,368,19,0,62,8,0,2,0,0,0,18,,,,,
,,,,,,BA,ANTONIO CARDOSO,2201,730,0,23,5,82,36,0,3,35,1145,72,29,0,22,14,0,1,0,0,0,4,,,,,
,,,,,,BA,ANTONIO GONCALVES,2568,898,0,43,9,214,45,0,7,22,1164,98,24,0,27,10,0,0,0,0,0,7,,,,,
,,,,,,BA,APORA,4113,1213,0,64,4,237,55,0,4,42,2039,302,50,0,78,8,0,5,0,0,0,12,,,,,
,,,,,,BA,APUAREMA,1868,517,0,36,1,169,47,0,0,7,963,98,11,0,11,0,0,0,0,0,0,8,,,,,
,,,,,,BA,ARACAS,3127,1326,0,116,10,234,49,0,4,23,1020,211,46,0,67,7,0,3,0,0,3,8,,,,,
,,,,,,BA,ARACATU,4381,1680,0,188,46,524,73,0,4,54,1523,148,44,0,22,51,0,2,0,0,2,20,,,,,
,,,,,,BA,ARACI,13257,5445,0,362,43,1337,429,0,25,67,4402,639,149,0,166,44,0,39,0,0,9,101,,,,,
,,,,,,BA,ARAMARI,2186,793,0,31,3,133,33,0,9,10,970,134,20,0,25,10,0,1,0,0,0,14,,,,,
,,,,,,BA,ARATACA,1723,614,0,49,2,183,45,0,1,4,720,47,13,0,34,0,0,2,0,0,0,9,,,,,
,,,,,,BA,ARATUIPE,2029,627,0,50,0,159,59,0,0,17,1017,41,28,0,21,0,0,2,0,0,1,7,,,,,
,,,,,,BA,AURELINO LEAL,2229,867,0,50,5,193,128,0,8,9,767,130,18,0,30,5,0,2,0,0,1,16,,,,,
,,,,,,BA,BAIANOPOLIS,3579,1217,0,92,29,471,54,0,5,13,1310,187,58,0,88,40,0,2,0,0,0,13,,,,,
,,,,,,BA,BAIXA GRANDE,4992,1849,0,155,5,570,105,0,2,91,1874,178,61,0,57,2,0,5,0,0,1,37,,,,,
,,,,,,BA,BANZAE,2643,682,0,34,0,237,57,0,11,12,1284,249,46,0,21,1,0,0,0,0,0,9,,,,,
,,,,,,BA,BARRA,10392,2240,0,143,9,1215,348,0,29,60,5055,1005,69,0,94,18,0,1,0,1,2,103,,,,,
,,,,,,BA,BARRA DA ESTIVA,12083,4183,0,511,51,2074,294,0,2,144,3710,692,126,0,101,75,0,5,0,2,2,111,,,,,
,,,,,,BA,BARRA DO CHOCA,9176,3722,0,265,31,984,181,0,28,351,2820,486,72,0,123,43,0,4,0,0,1,65,,,,,
,,,,,,BA,BARRA DO MENDES,3074,1289,0,90,10,466,131,0,0,37,835,82,46,0,30,13,0,3,0,1,0,41,,,,,
,,,,,,BA,BARRA DO ROCHA,1123,499,0,19,5,111,37,0,1,11,372,33,14,0,12,3,0,0,0,0,1,5,,,,,
,,,,,,BA,BARREIRAS,112510,39940,0,3302,1280,12424,3117,0,892,331,31553,10667,585,0,4003,2280,7,45,0,7,35,2042,,,,,
,,,,,,BA,BARRO ALTO,2981,1231,0,68,31,343,70,0,1,20,1034,85,28,0,15,39,0,1,0,0,1,14,,,,,
,,,,,,BA,BARRO PRETO,984,423,0,23,0,98,34,0,0,4,317,34,23,0,21,0,0,2,0,0,0,5,,,,,
,,,,,,BA,BARROCAS,6556,2441,0,163,9,382,98,0,7,23,2664,622,46,0,64,9,0,5,0,0,1,22,,,,,
,,,,,,BA,BELMONTE,3853,1229,0,79,1,419,110,0,8,17,1502,320,24,0,107,7,0,1,0,0,3,26,,,,,
,,,,,,BA,BELO CAMPO,4434,2129,0,184,37,481,93,0,8,52,1103,164,62,0,44,36,0,6,0,0,2,33,,,,,
,,,,,,BA,BIRITINGA,3571,1379,0,52,1,254,61,0,5,22,1568,108,56,0,40,1,0,9,0,0,0,15,,,,,
,,,,,,BA,BOA NOVA,2133,1002,0,47,24,249,68,0,3,67,536,60,25,0,21,22,0,1,0,0,0,8,,,,,
,,,,,,BA,BOA VISTA DO TUPIM,3754,1215,0,87,6,375,97,0,2,30,1657,194,25,0,43,8,0,5,0,0,0,10,,,,,
,,,,,,BA,BOM JESUS DA LAPA,30009,7461,0,602,105,2724,489,0,92,123,15186,2024,205,0,464,150,7,11,0,1,22,343,,,,,
,,,,,,BA,BOM JESUS DA SERRA,1677,721,0,53,3,183,58,0,0,85,498,26,32,0,8,1,0,0,0,0,0,9,,,,,
,,,,,,BA,BONINAL,4767,1922,0,128,21,706,130,0,1,50,1538,128,45,0,29,30,0,2,0,0,1,36,,,,,
,,,,,,BA,BONITO,2967,1472,0,158,5,503,83,0,0,25,565,60,36,0,26,10,0,2,0,0,1,21,,,,,
,,,,,,BA,BOQUIRA,6605,1935,0,148,11,666,104,0,4,19,3245,308,93,0,24,17,0,3,0,0,1,27,,,,,
,,,,,,BA,BOTUPORA,3172,1300,0,81,7,359,71,0,0,17,1041,189,57,0,19,11,0,2,0,0,1,17,,,,,
,,,,,,BA,BREJOES,3295,1482,0,107,29,395,71,0,1,16,951,105,48,0,41,30,0,6,0,0,1,12,,,,,
,,,,,,BA,BREJOLANDIA,2635,668,0,49,0,253,34,0,1,10,1493,71,22,0,25,4,0,0,0,0,0,5,,,,,
,,,,,,BA,BROTAS DE MACAUBAS,2892,1327,0,54,4,444,110,0,0,73,771,41,28,0,23,9,0,1,0,0,0,7,,,,,
,,,,,,BA,BRUMADO,51594,15900,0,2110,1079,4429,983,0,141,316,20376,2965,441,0,550,1794,1,33,0,15,17,444,,,,,
,,,,,,BA,BUERAREMA,4794,1697,0,190,17,538,131,0,7,13,1769,198,74,0,106,15,0,4,0,0,6,29,,,,,
,,,,,,BA,BURITIRAMA,2340,772,0,60,1,369,90,0,2,38,839,106,28,0,19,1,0,0,0,0,1,14,,,,,
,,,,,,BA,CAATIBA,1334,495,0,19,2,136,40,0,1,11,583,14,7,0,16,2,0,0,0,0,2,6,,,,,
,,,,,,BA,CABACEIRAS DO PARAGUACU,3661,1200,0,122,12,314,51,0,1,42,1609,139,78,0,42,15,0,5,0,0,1,30,,,,,
,,,,,,BA,CACHOEIRA,8774,3842,0,245,29,742,321,0,10,155,2670,304,127,0,153,47,4,11,0,0,4,110,,,,,
,,,,,,BA,CACULE,10451,3886,0,568,79,1325,350,0,1,66,3251,545,57,0,112,88,0,3,0,2,4,114,,,,,
,,,,,,BA,CAEM,2447,905,0,37,3,237,41,0,3,40,1080,32,24,0,29,4,0,3,0,0,1,8,,,,,
,,,,,,BA,CAETANOS,2097,660,0,106,28,242,40,0,1,17,925,36,27,0,6,5,0,1,0,0,1,2,,,,,
,,,,,,BA,CAETITE,24317,10250,0,1190,107,3435,585,0,10,258,6021,1409,307,0,288,183,0,11,0,1,1,261,,,,,
,,,,,,BA,CAFARNAUM,4581,1745,0,107,6,531,98,0,1,21,1779,115,72,0,32,27,0,0,0,0,0,47,,,,,
,,,,,,BA,CAIRU,1369,375,0,19,2,236,86,0,5,20,461,54,28,0,32,0,0,2,0,0,5,44,,,,,
,,,,,,BA,CALDEIRAO GRANDE,3150,1202,0,43,2,185,55,0,3,18,1502,78,28,0,27,4,0,0,0,0,1,2,,,,,
,,,,,,BA,CAMACAN,8338,2865,0,257,30,890,213,0,7,33,3158,545,72,0,155,38,1,7,0,0,1,66,,,,,
,,,,,,BA,CAMACARI,131082,58435,0,2950,1376,8712,4765,0,2526,701,34642,7819,1163,0,3394,2354,22,74,0,15,60,2074,,,,,
,,,,,,BA,CAMAMU,9080,3029,0,219,11,963,237,0,11,77,3709,582,58,0,92,16,0,7,0,0,0,69,,,,,
,,,,,,BA,CAMPO ALEGRE DE LOURDES,2557,359,0,69,37,241,74,0,5,14,1512,134,22,0,5,69,0,0,0,0,0,16,,,,,
,,,,,,BA,CAMPO FORMOSO,24875,8496,0,452,104,2970,854,0,40,87,10202,1017,183,0,175,122,1,12,0,0,2,158,,,,,
,,,,,,BA,CANAPOLIS,2707,547,0,32,5,311,31,0,1,39,1588,75,18,0,48,5,0,0,0,0,0,7,,,,,
,,,,,,BA,CANARANA,7535,3084,0,245,55,761,135,0,5,65,2797,109,58,0,48,112,0,6,0,0,2,53,,,,,
,,,,,,BA,CANAVIEIRAS,8354,2358,0,134,2,839,257,0,30,32,3897,524,25,0,156,1,0,4,0,1,12,82,,,,,
,,,,,,BA,CANDEAL,1343,394,0,41,0,90,25,0,1,33,631,49,31,0,44,0,0,0,0,0,2,2,,,,,
,,,,,,BA,CANDEIAS,35153,13981,0,1002,1134,1950,958,0,76,396,7692,3671,474,0,603,2826,1,34,0,18,5,332,,,,,
,,,,,,BA,CANDIBA,4342,2024,0,82,11,595,61,0,1,6,1264,186,27,0,29,21,0,3,0,0,1,31,,,,,
,,,,,,BA,CANDIDO SALES,8339,3723,0,400,47,1119,185,0,11,84,1984,303,83,0,276,56,0,6,0,0,2,60,,,,,
,,,,,,BA,CANSANCAO,10819,4143,0,271,17,932,239,0,5,88,4077,622,132,0,193,16,0,8,0,0,1,75,,,,,
,,,,,,BA,CANUDOS,4383,1395,0,84,4,415,98,0,12,26,2055,148,58,0,57,4,0,6,0,0,0,21,,,,,
,,,,,,BA,CAPELA DO ALTO ALEGRE,3568,1203,0,96,26,273,63,0,2,33,1609,94,33,0,88,31,0,0,0,0,1,16,,,,,
,,,,,,BA,CAPIM GROSSO,22173,6516,0,838,219,1814,479,0,36,141,9540,1272,194,0,629,302,0,16,0,0,4,173,,,,,
,,,,,,BA,CARAIBAS,1966,885,0,98,15,233,45,0,4,55,503,51,30,0,26,12,0,1,0,0,1,7,,,,,
,,,,,,BA,CARAVELAS,4342,1675,0,60,15,359,102,0,10,34,1327,442,44,0,132,97,0,1,0,1,1,42,,,,,
,,,,,,BA,CARDEAL DA SILVA,1878,773,0,61,2,158,27,0,1,14,658,67,50,0,41,6,0,3,0,0,0,17,,,,,
,,,,,,BA,CARINHANHA,7696,2481,0,185,42,952,143,0,6,82,3379,117,56,0,106,81,0,0,0,0,3,63,,,,,
,,,,,,BA,CASA NOVA,20165,5637,0,600,21,2468,392,0,63,270,9550,472,324,0,208,43,0,4,0,0,12,101,,,,,
,,,,,,BA,CASTRO ALVES,7478,2386,0,196,59,642,175,0,11,40,3012,563,101,0,149,81,0,9,0,0,5,49,,,,,
,,,,,,BA,CATOLANDIA,693,245,0,20,2,88,12,0,6,2,258,28,11,0,16,0,0,1,0,0,0,4,,,,,
,,,,,,BA,CATU,21740,8913,0,493,225,1908,611,0,174,144,5467,2215,185,0,689,486,1,11,0,23,17,178,,,,,
,,,,,,BA,CATURAMA,2728,1018,0,56,12,247,55,0,0,24,1159,92,28,0,9,13,0,1,0,0,2,12,,,,,
,,,,,,BA,CENTRAL,4465,1997,0,135,13,372,92,0,2,48,1612,94,24,0,21,22,0,6,0,0,2,25,,,,,
,,,,,,BA,CHORROCHO,1801,603,0,56,0,183,55,0,0,8,806,26,23,0,20,1,0,0,0,0,0,20,,,,,
,,,,,,BA,CICERO DANTAS,14520,3603,0,179,18,1094,178,0,40,44,7377,1549,83,0,224,13,0,3,0,0,16,99,,,,,
,,,,,,BA,CIPO,9112,2024,0,69,5,359,107,0,19,26,4847,1274,36,0,279,5,0,3,0,0,8,51,,,,,
,,,,,,BA,COARACI,5225,2129,0,137,1,542,210,0,7,10,1699,298,41,0,103,1,0,4,0,0,2,41,,,,,
,,,,,,BA,COCOS,6936,2106,0,142,11,1030,181,0,6,9,3046,230,53,0,60,23,0,3,0,1,2,33,,,,,
,,,,,,BA,CONCEICAO DA FEIRA,12520,4739,0,475,131,1296,327,0,28,234,4063,704,70,0,127,165,0,10,0,2,3,146,,,,,
,,,,,,BA,CONCEICAO DO ALMEIDA,4761,1641,0,184,8,438,87,0,2,49,1858,330,56,0,59,11,0,4,0,0,0,34,,,,,
,,,,,,BA,CONCEICAO DO COITE,33285,12843,0,811,125,2633,837,0,31,220,10985,3392,240,0,624,154,0,42,0,0,12,336,,,,,
,,,,,,BA,CONCEICAO DO JACUIPE,17305,4946,0,495,250,1210,386,0,159,195,6216,2416,49,0,386,427,0,9,0,0,22,139,,,,,
,,,,,,BA,CONDE,5281,1398,0,69,0,362,99,0,19,33,2648,479,30,0,104,3,0,2,0,0,1,34,,,,,
,,,,,,BA,CONDEUBA,4808,2037,0,146,27,600,104,0,5,65,1355,287,78,0,41,25,0,5,0,0,3,30,,,,,
,,,,,,BA,CONTENDAS DO SINCORA,1188,411,0,39,2,130,21,0,1,15,493,42,15,0,15,0,0,0,0,0,0,4,,,,,
,,,,,,BA,CORACAO DE MARIA,8818,2481,0,200,51,678,130,0,20,76,3828,1043,102,0,113,32,0,5,0,0,2,57,,,,,
,,,,,,BA,CORDEIROS,2237,988,0,50,8,292,54,0,1,19,644,83,27,0,27,12,0,1,0,0,0,31,,,,,
,,,,,,BA,CORIBE,4389,1412,0,81,6,631,77,0,1,38,1887,124,35,0,64,13,0,1,0,0,1,18,,,,,
,,,,,,BA,CORONEL JOAO SA,3603,337,0,22,7,124,13,0,0,4,2906,121,30,0,11,20,0,1,0,0,0,7,,,,,
,,,,,,BA,CORRENTINA,13688,3206,0,324,116,1624,260,0,14,99,6371,938,142,0,270,237,0,5,0,0,7,75,,,,,
,,,,,,BA,COTEGIPE,2985,770,0,96,4,413,44,0,2,26,1171,357,33,0,51,3,0,1,0,0,0,14,,,,,
,,,,,,BA,CRAVOLANDIA,906,361,0,26,0,93,23,0,1,8,363,11,11,0,8,0,0,0,0,0,0,1,,,,,
,,,,,,BA,CRISOPOLIS,5868,1568,0,96,10,336,65,0,0,51,3208,371,64,0,57,14,0,3,0,0,2,23,,,,,
,,,,,,BA,CRISTOPOLIS,3835,1305,0,94,36,654,69,0,3,15,1230,233,42,0,93,40,0,1,0,0,2,18,,,,,
,,,,,,BA,CRUZ DAS ALMAS,41190,13878,0,1353,196,2851,916,0,130,452,16865,2904,167,0,752,286,0,44,0,0,13,383,,,,,
,,,,,,BA,CURACA,5705,1499,0,131,2,737,114,0,69,78,2770,102,71,0,81,3,1,1,0,0,0,46,,,,,
,,,,,,BA,DARIO MEIRA,1897,814,0,30,3,208,65,0,0,37,682,15,12,0,15,3,0,1,0,0,0,12,,,,,
,,,,,,BA,DIAS D'AVILA,28890,12967,0,853,611,1811,892,0,771,152,6451,1749,415,0,851,1084,1,28,0,4,12,238,,,,,
,,,,,,BA,DOM BASILIO,6147,1556,0,478,46,628,93,0,0,38,3057,90,61,0,17,45,0,2,0,0,2,34,,,,,
,,,,,,BA,DOM MACEDO COSTA,1394,485,0,26,1,99,38,0,4,35,607,57,11,0,21,1,0,0,0,0,0,9,,,,,
,,,,,,BA,ELISIO MEDRADO,2464,949,0,54,1,220,34,0,10,32,1017,77,25,0,29,0,0,4,0,0,1,11,,,,,
,,,,,,BA,ENCRUZILHADA,5302,2160,0,224,20,827,128,0,2,67,1596,101,29,0,68,20,1,1,0,0,1,57,,,,,
,,,,,,BA,ENTRE RIOS,13036,4425,0,314,61,1130,236,0,34,139,4784,1218,156,0,363,65,0,6,0,0,8,97,,,,,
,,,,,,BA,ERICO CARDOSO,3074,993,0,48,3,374,99,0,1,30,1405,57,35,0,6,4,0,0,0,0,0,19,,,,,
,,,,,,BA,ESPLANADA,10011,3288,0,168,42,786,150,0,37,51,3720,1206,177,0,267,35,0,2,0,0,8,74,,,,,
,,,,,,BA,EUCLIDES DA CUNHA,22424,7196,0,417,56,1734,480,0,113,118,9866,1473,376,0,276,70,2,6,0,1,27,213,,,,,
,,,,,,BA,EUNAPOLIS,67899,21647,0,2042,293,6191,1749,0,546,142,22904,8156,670,0,2432,383,14,40,0,2,45,643,,,,,
,,,,,,BA,FATIMA,4005,852,0,38,10,259,37,0,3,13,2350,366,29,0,26,7,0,1,0,0,2,12,,,,,
,,,,,,BA,FEIRA DA MATA,1499,518,0,19,4,195,34,0,2,11,649,20,10,0,20,10,0,0,0,0,0,7,,,,,
,,,,,,BA,FEIRA DE SANTANA,386511,155217,0,10776,3167,29719,11528,0,5712,1549,111386,36246,1547,0,9145,4145,109,415,1,28,293,5528,,,,,
,,,,,,BA,FILADELFIA,5821,1932,0,192,24,490,69,0,9,22,2758,138,42,0,86,27,0,1,0,0,0,31,,,,,
,,,,,,BA,FIRMINO ALVES,1062,511,0,24,0,112,26,0,0,1,333,22,6,0,25,0,0,0,0,0,0,2,,,,,
,,,,,,BA,FLORESTA AZUL,1999,840,0,58,1,176,65,0,3,13,673,111,8,0,39,0,0,0,0,1,0,11,,,,,
,,,,,,BA,FORMOSA DO RIO PRETO,7474,1794,0,278,155,1025,145,0,100,29,2277,893,40,0,246,397,1,4,0,1,4,85,,,,,
,,,,,,BA,GANDU,14861,5625,0,395,23,1593,512,0,6,330,5087,857,50,0,180,36,0,21,0,0,28,118,,,,,
,,,,,,BA,GAVIAO,1364,462,0,42,5,156,28,0,0,19,573,19,13,0,42,3,0,0,0,0,0,2,,,,,
,,,,,,BA,GENTIO DO OURO,2529,723,0,38,2,564,127,0,0,29,983,14,20,0,11,5,0,3,0,0,1,9,,,,,
,,,,,,BA,GLORIA,4998,1551,0,95,6,447,96,0,21,30,2382,221,58,0,62,13,0,0,0,0,0,16,,,,,
,,,,,,BA,GONGOGI,932,441,0,24,0,69,45,0,0,14,286,32,6,0,10,0,0,1,0,0,0,4,,,,,
,,,,,,BA,GOVERNADOR MANGABEIRA,9711,3651,0,540,43,697,135,0,12,77,3573,587,69,0,167,68,9,8,0,0,9,66,,,,,
,,,,,,BA,GUAJERU,1714,756,0,36,2,183,23,0,0,28,567,73,23,0,12,4,0,0,0,0,0,7,,,,,
,,,,,,BA,GUANAMBI,65546,22117,0,1667,255,7236,1057,0,96,151,26091,4498,306,0,745,374,0,27,0,0,22,904,,,,,
,,,,,,BA,GUARATINGA,5279,1455,0,109,1,540,151,0,2,15,2595,244,53,0,62,3,0,3,0,0,3,43,,,,,
,,,,,,BA,HELIOPOLIS,2783,701,0,28,0,161,45,0,2,16,1489,263,35,0,19,2,0,3,0,0,4,15,,,,,
,,,,,,BA,IACU,7420,2578,0,193,21,684,145,0,9,51,2988,556,56,0,69,30,0,4,0,1,1,34,,,,,
,,,,,,BA,IBIASSUCE,3571,1473,0,132,19,479,97,0,1,35,1044,179,30,0,31,24,0,1,0,0,1,25,,,,,
,,,,,,BA,IBICARAI,6626,2740,0,160,22,575,269,0,16,32,2130,393,47,1,146,15,0,8,0,0,5,67,,,,,
,,,,,,BA,IBICOARA,7937,2688,0,378,56,1308,180,0,5,196,2509,230,177,0,83,73,0,2,0,1,3,48,,,,,
,,,,,,BA,IBICUI,3721,1334,0,83,3,432,100,0,4,35,1492,119,23,0,59,6,0,2,0,0,2,27,,,,,
,,,,,,BA,IBIPEBA,3642,1521,0,87,4,479,111,0,0,36,1217,94,27,0,22,6,0,2,0,0,1,35,,,,,
,,,,,,BA,IBIPITANGA,6400,1812,0,140,28,640,117,0,1,57,2924,455,85,0,33,71,0,2,0,0,2,33,,,,,
,,,,,,BA,IBIQUERA,720,306,0,11,1,58,9,0,0,9,295,12,6,0,7,1,0,3,0,0,0,2,,,,,
,,,,,,BA,IBIRAPITANGA,4159,1749,0,107,5,506,132,0,4,110,1266,174,35,0,52,4,0,2,0,0,1,12,,,,,
,,,,,,BA,IBIRAPUA,3032,991,0,167,34,298,41,0,1,9,1096,166,38,0,96,72,0,1,0,0,0,22,,,,,
,,,,,,BA,IBIRATAIA,6023,1903,0,116,28,499,229,0,6,74,2593,421,19,0,67,22,0,3,0,0,1,42,,,,,
,,,,,,BA,IBITIARA,5920,2104,0,234,39,679,132,0,0,80,2293,138,70,0,39,82,0,4,0,0,0,26,,,,,
,,,,,,BA,IBITITA,4038,2018,0,69,3,369,93,0,2,23,1304,55,37,0,29,5,0,2,0,0,1,28,,,,,
,,,,,,BA,IBOTIRAMA,14511,4547,0,415,121,1307,226,0,82,114,5519,1415,59,0,372,207,0,9,0,0,17,101,,,,,
,,,,,,BA,ICHU,2284,774,0,45,1,134,35,0,0,32,1071,99,18,0,58,3,0,2,0,0,1,11,,,,,
,,,,,,BA,IGAPORA,4004,1719,0,119,33,646,105,0,0,51,1036,97,55,0,48,61,0,1,0,0,4,29,,,,,
,,,,,,BA,IGRAPIUNA,2417,745,0,53,0,254,71,0,2,85,1104,51,27,0,11,0,0,3,0,0,0,11,,,,,
,,,,,,BA,IGUAI,4765,1725,0,85,1,549,145,0,3,63,1917,109,77,0,51,5,0,0,0,0,0,35,,,,,
,,,,,,BA,ILHEUS,60408,27193,0,1042,115,5324,2682,0,400,267,17528,2818,376,0,1396,170,0,64,0,9,102,922,,,,,
,,,,,,BA,INHAMBUPE,12948,3753,0,297,52,951,236,0,15,133,5730,1209,179,0,212,78,0,4,0,0,14,85,,,,,
,,,,,,BA,IPECAETA,3673,1412,0,63,8,345,74,0,4,23,1434,124,88,0,34,18,0,2,0,0,2,42,,,,,
,,,,,,BA,IPIAU,19648,6588,0,507,30,1718,606,0,47,112,7585,1738,121,0,309,47,0,28,0,1,17,194,,,,,
,,,,,,BA,IPIRA,27843,8281,0,773,304,2944,605,0,23,151,12504,939,255,0,365,456,0,15,0,0,11,217,,,,,
,,,,,,BA,IPUPIARA,3646,1035,0,107,8,708,140,0,1,36,1454,42,18,0,34,11,0,0,0,1,7,44,,,,,
,,,,,,BA,IRAJUBA,1588,601,0,62,6,197,41,0,0,11,544,70,26,0,12,7,0,4,0,0,0,7,,,,,
,,,,,,BA,IRAMAIA,1814,648,0,53,10,242,40,0,1,21,663,62,25,0,11,26,0,4,0,0,1,7,,,,,
,,,,,,BA,IRAQUARA,7138,3084,0,202,121,821,176,0,0,54,2162,93,94,0,91,194,0,0,0,0,3,43,,,,,
